mssub_class,mszoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exteriorfirst,exteriorsecond,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remod,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_porch,is_new_house,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
85,RL,,9180,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,ALQ,747,LwQ,93,0,840,GasA,4.0,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,4.0,5,7.0,0,0.0,Attchd,1983.0,2.0,2,504,3.0,4.0,2.0,240,0,0,0,0,0,0.0,MnPrv,None,0,12,2007,WD,Normal,24,24,24.0,1724,884,2.0,240,1,1,0,0,1,0,0,0,0
20,RL,,9200,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,LwQ,280,BLQ,491,167,938,GasA,3.0,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,3.0,5,7.0,0,0.0,Detchd,1977.0,1.0,1,308,3.0,3.0,2.0,145,0,0,0,0,0,0.0,MnPrv,None,0,7,2008,WD,Normal,33,28,31.0,1876,938,2.0,145,1,1,0,0,1,0,0,0,0
20,RL,70.0,7945,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,179,BLQ,506,465,1150,GasA,5.0,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1959.0,2.0,1,300,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,5,2006,WD,Normal,47,47,47.0,2300,1150,2.0,0,1,1,0,0,0,0,0,0,0
120,RL,61.0,7658,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5.0,3.0,PConc,5.0,3.0,1.0,GLQ,456,Unf,0,1296,1752,GasA,5.0,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5.0,6,7.0,1,4.0,Attchd,2005.0,2.0,2,576,3.0,3.0,2.0,196,82,0,0,0,0,0.0,None,None,0,2,2010,WD,Normal,5,5,5.0,3504,1752,3.0,278,1,1,0,1,1,0,0,0,0
50,RL,48.0,12822,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,5.0,3.0,1.0,GLQ,1351,Unf,0,83,1434,GasA,5.0,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4.0,6,7.0,1,5.0,Attchd,2003.0,2.0,2,670,3.0,3.0,2.0,168,43,0,0,198,0,0.0,None,None,0,8,2009,WD,Abnorml,6,6,6.0,3583,2149,2.5,409,1,1,0,1,1,0,0,0,0
20,FV,84.0,11096,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,24,Unf,0,1632,1656,GasA,5.0,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2006.0,2.0,3,826,3.0,3.0,2.0,0,146,0,0,0,0,0.0,None,None,0,7,2007,WD,Normal,1,1,1.0,3312,1656,2.0,146,1,1,0,0,1,0,0,0,0
190,RM,33.0,4456,Pave,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,736,736,GasA,4.0,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3.0,8,7.0,0,0.0,None,0.0,0.0,0,0,0.0,0.0,0.0,0,0,102,0,0,0,0.0,None,None,0,6,2009,New,Partial,89,1,2009.0,2188,1452,2.0,102,1,0,0,0,1,1,0,0,0
20,RL,66.0,7742,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,BLQ,763,Unf,0,192,955,GasA,5.0,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1966.0,1.0,1,386,3.0,3.0,2.0,0,0,0,0,0,0,0.0,MnPrv,None,0,1,2007,WD,Normal,41,41,41.0,1910,955,2.0,0,1,1,0,0,0,0,0,0,0
60,RL,,13869,Pave,None,1.0,Lvl,AllPub,Corner,2.0,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,3.0,GLQ,182,Unf,0,612,794,GasA,4.0,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,1997.0,3.0,2,388,3.0,3.0,2.0,0,75,0,0,0,0,0.0,None,None,0,7,2007,WD,Normal,10,10,10.0,2264,1470,2.5,75,1,1,0,0,1,0,0,0,0
50,RM,52.0,6240,Pave,None,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,PConc,3.0,3.0,1.0,Unf,0,Unf,0,816,816,GasA,3.0,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3.0,6,7.0,1,4.0,Detchd,1985.0,1.0,2,528,3.0,3.0,2.0,112,0,0,0,0,0,0.0,MnPrv,Shed,400,9,2006,WD,Normal,72,56,21.0,1632,816,1.0,112,1,1,0,1,1,0,0,0,0
90,RM,110.0,8472,Grvl,None,1.0,Bnk,AllPub,Corner,1.0,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2.0,3.0,CBlock,4.0,3.0,4.0,LwQ,104,GLQ,712,0,816,GasA,3.0,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3.0,5,7.0,0,0.0,CarPort,1963.0,1.0,2,516,3.0,3.0,2.0,106,0,0,0,0,0,0.0,None,None,0,5,2010,WD,Normal,47,47,47.0,1632,816,2.0,106,1,1,0,0,1,0,0,0,0
20,RL,68.0,50271,Pave,None,2.0,Low,AllPub,Inside,2.0,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4.0,3.0,CBlock,5.0,3.0,4.0,GLQ,1810,Unf,0,32,1842,GasA,4.0,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4.0,5,7.0,1,4.0,Attchd,1981.0,3.0,3,894,3.0,3.0,2.0,857,72,0,0,0,0,0.0,None,None,0,11,2006,WD,Normal,25,19,25.0,3684,1842,2.5,929,1,1,0,1,1,0,0,0,0
80,RL,60.0,7134,Pave,None,3.0,Bnk,AllPub,Inside,1.0,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,384,Unf,0,0,384,GasA,3.0,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3.0,6,6.0,1,3.0,Detchd,1962.0,1.0,2,572,3.0,3.0,2.0,0,50,0,0,0,0,0.0,MnPrv,None,0,2,2007,WD,Normal,52,52,45.0,1744,1360,1.0,50,1,1,0,1,1,0,0,0,0
20,RL,100.0,10175,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3.0,3.0,CBlock,3.0,3.0,1.0,BLQ,490,Unf,0,935,1425,GasA,4.0,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3.0,7,7.0,1,4.0,Attchd,1964.0,2.0,2,576,3.0,3.0,2.0,0,0,0,407,0,0,0.0,None,None,0,7,2008,WD,Normal,44,44,44.0,2850,1425,2.0,407,1,1,0,1,1,0,0,0,0
160,FV,24.0,2645,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,649,Unf,0,321,970,GasA,5.0,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,1999.0,3.0,2,480,3.0,3.0,2.0,115,0,0,0,0,0,0.0,None,None,0,8,2009,WD,Abnorml,10,9,10.0,2709,1739,3.5,115,1,1,0,0,1,0,0,0,0
60,RL,89.0,11645,Pave,None,2.0,Lvl,AllPub,Corner,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,860,860,GasA,5.0,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,2004.0,2.0,2,565,3.0,3.0,2.0,0,70,0,0,0,0,0.0,None,None,0,8,2006,WD,Normal,2,2,2.0,2580,1720,2.5,70,1,1,0,0,1,0,0,0,0
60,RL,66.0,13682,Pave,None,1.0,HLS,AllPub,CulDSac,2.0,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5.0,3.0,PConc,5.0,3.0,4.0,Unf,0,Unf,0,1410,1410,GasA,5.0,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4.0,10,7.0,1,4.0,BuiltIn,2006.0,3.0,3,641,3.0,3.0,2.0,192,0,37,0,0,0,0.0,None,None,0,10,2006,New,Partial,0,0,0.0,4355,2945,3.5,229,1,1,0,1,1,1,0,0,0
20,RL,60.0,7200,Pave,None,3.0,Bnk,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,ALQ,632,Unf,0,148,780,GasA,5.0,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1973.0,1.0,1,352,3.0,3.0,2.0,196,0,0,0,0,0,0.0,MnPrv,None,0,1,2008,WD,Normal,36,36,35.0,1560,780,1.0,196,1,1,0,0,1,0,0,0,0
20,RL,63.0,13072,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,ALQ,941,Unf,0,217,1158,GasA,5.0,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4.0,5,7.0,0,0.0,Detchd,2006.0,1.0,2,576,3.0,3.0,2.0,0,50,0,0,0,0,0.0,None,None,0,5,2006,New,Partial,2,2,0.0,2316,1158,2.5,50,1,1,0,0,1,1,0,0,0
75,RM,60.0,7200,Pave,None,3.0,Lvl,AllPub,Inside,2.0,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,2.0,1.0,Unf,0,Unf,0,530,530,GasA,3.0,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,2.0,6,7.0,0,0.0,Detchd,1935.0,1.0,1,288,3.0,3.0,0.0,0,0,144,0,0,0,0.0,None,None,0,3,2007,WD,Normal,87,11,72.0,1641,1111,1.0,144,1,1,0,0,1,0,0,0,0
120,RL,44.0,6442,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4.0,3.0,PConc,4.0,4.0,2.0,GLQ,24,Unf,0,1346,1370,GasA,5.0,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4.0,6,7.0,1,4.0,Attchd,2006.0,2.0,2,484,3.0,3.0,2.0,120,49,0,0,0,0,0.0,None,None,0,10,2007,WD,Normal,1,1,1.0,2740,1370,2.0,169,1,1,0,1,1,0,0,0,0
70,RM,50.0,10300,Pave,None,2.0,Bnk,AllPub,Inside,2.0,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,576,576,GasA,4.0,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,3.0,9,7.0,0,0.0,Detchd,1990.0,1.0,2,480,3.0,3.0,2.0,12,11,64,0,0,0,0.0,GdPrv,None,0,4,2010,WD,Normal,89,60,20.0,2286,1710,2.0,87,1,1,0,0,1,0,0,0,0
60,RL,,9375,Pave,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3.0,3.0,PConc,4.0,3.0,1.0,GLQ,739,Unf,0,318,1057,GasA,5.0,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,4.0,8,7.0,0,0.0,Attchd,1998.0,2.0,2,645,3.0,3.0,2.0,576,36,0,0,0,0,0.0,GdPrv,None,0,2,2009,WD,Normal,12,11,11.0,3091,2034,3.5,612,1,1,0,0,1,0,0,0,0
60,RL,76.0,9591,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4.0,3.0,PConc,5.0,3.0,3.0,Unf,0,Unf,0,1143,1143,GasA,5.0,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4.0,9,7.0,1,4.0,BuiltIn,2004.0,2.0,3,852,3.0,3.0,2.0,192,151,0,0,0,0,0.0,None,None,0,10,2007,WD,Normal,3,2,3.0,3616,2473,2.5,343,1,1,0,1,1,0,0,0,0
20,RL,,19900,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3.0,3.0,CBlock,4.0,3.0,4.0,GLQ,912,Unf,0,1035,1947,GasA,3.0,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,3.0,7,6.0,1,4.0,Attchd,1970.0,2.0,2,576,3.0,3.0,2.0,301,0,0,0,0,0,0.0,None,None,0,7,2010,WD,Normal,40,21,40.0,4154,2207,3.0,301,1,1,0,1,1,0,0,0,0
20,RL,72.0,10665,Pave,None,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,1013,Unf,0,440,1453,GasA,5.0,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2003.0,2.0,2,558,3.0,3.0,2.0,144,29,0,0,0,0,0.0,None,None,0,6,2007,WD,Normal,4,4,4.0,2932,1479,3.0,173,1,1,0,0,1,0,0,0,0
30,RM,47.0,4608,Pave,None,3.0,Lvl,AllPub,Corner,2.0,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,Unf,0,Unf,0,747,747,GasA,3.0,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Attchd,1945.0,1.0,1,220,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,6,2010,WD,Normal,65,60,65.0,1494,747,1.0,0,1,1,0,0,0,0,0,0,0
50,RL,81.0,15593,Pave,None,3.0,Lvl,AllPub,Corner,2.0,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,4.0,3.0,CBlock,3.0,3.0,1.0,BLQ,603,Unf,0,701,1304,GasW,3.0,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,3.0,7,7.0,1,3.0,Attchd,1953.0,3.0,2,667,3.0,3.0,2.0,0,21,114,0,0,0,0.0,None,None,0,7,2006,WD,Normal,53,53,53.0,3591,2287,2.0,135,1,1,0,1,1,0,0,0,0
20,RL,95.0,13651,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3.0,4.0,CBlock,4.0,3.0,4.0,ALQ,1880,Unf,0,343,2223,GasA,5.0,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,3.0,8,7.0,2,4.0,Attchd,1973.0,3.0,2,516,3.0,3.0,2.0,300,0,0,0,0,0,0.0,None,None,0,2,2007,WD,Normal,34,34,34.0,4446,2223,3.0,300,1,1,0,1,1,0,0,0,0
20,RL,69.0,7599,Pave,None,3.0,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,565,Unf,0,280,845,GasA,3.0,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1987.0,1.0,2,360,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,6,2007,WD,Normal,25,1,20.0,1690,845,2.0,0,1,1,0,0,0,0,0,0,0
60,RL,74.0,10141,Pave,None,2.0,Lvl,AllPub,Corner,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,832,832,GasA,4.0,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,1998.0,3.0,2,427,3.0,3.0,2.0,0,94,0,0,291,0,0.0,None,None,0,12,2009,WD,Normal,11,11,11.0,2550,1718,2.5,385,1,1,0,1,1,0,0,0,0
20,RL,85.0,10200,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,320,BLQ,362,404,1086,GasA,4.0,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1989.0,1.0,2,490,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,None,0,5,2010,WD,Normal,56,7,21.0,2172,1086,2.0,0,1,1,0,0,0,0,0,0,0
50,RM,60.0,5790,Pave,None,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4.0,4.0,CBlock,2.0,3.0,1.0,Unf,0,Unf,0,840,840,GasA,4.0,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,3.0,8,7.0,0,0.0,Detchd,1915.0,1.0,1,379,3.0,3.0,2.0,0,0,202,0,0,0,0.0,None,None,0,5,2010,WD,Normal,95,60,95.0,2445,1605,2.0,202,1,1,0,0,1,0,0,0,0
180,RM,21.0,1596,Pave,None,3.0,Lvl,AllPub,Inside,2.0,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3.0,3.0,CBlock,4.0,3.0,4.0,GLQ,462,Unf,0,0,462,GasA,3.0,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,3.0,5,7.0,0,0.0,BuiltIn,1973.0,1.0,1,297,3.0,3.0,2.0,120,101,0,0,0,0,0.0,GdWo,None,0,11,2009,WD,Normal,36,36,36.0,1450,988,2.0,221,1,1,0,0,1,0,0,0,0
20,RL,,8475,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,228,Unf,0,724,952,GasA,5.0,Y,FuseA,952,0,0,952,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1956.0,1.0,1,283,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,4,2008,WD,Normal,52,52,52.0,1904,952,1.0,0,1,1,0,0,0,0,0,0,0
50,RM,50.0,8635,Pave,None,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,BLQ,336,GLQ,41,295,672,GasA,3.0,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,3.0,6,6.0,0,0.0,Detchd,1948.0,1.0,1,240,3.0,3.0,2.0,0,0,0,0,0,0,0.0,MnPrv,None,0,1,2008,WD,Normal,60,7,60.0,1957,1285,2.0,0,1,1,0,0,0,0,0,0,0
90,RL,72.0,10778,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Unf,0,Unf,0,1768,1768,GasA,3.0,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,3.0,8,7.0,0,0.0,None,0.0,0.0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0.0,None,None,0,4,2010,WD,Normal,42,42,2010.0,3536,1768,2.0,0,1,0,0,0,0,0,0,0,0
50,RM,60.0,10440,Pave,Grvl,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,PConc,3.0,3.0,1.0,Unf,0,Unf,0,440,440,GasA,4.0,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,3.0,5,7.0,0,0.0,Detchd,1966.0,1.0,2,440,3.0,3.0,2.0,74,0,128,0,0,0,0.0,MnPrv,None,0,5,2009,WD,Normal,99,28,43.0,1670,1230,1.5,202,1,1,0,0,1,0,0,0,0
60,RL,100.0,13000,Pave,None,3.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3.0,4.0,CBlock,4.0,3.0,1.0,Rec,448,Unf,0,448,896,GasA,3.0,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,4.0,8,7.0,1,4.0,Attchd,1968.0,3.0,1,509,3.0,3.0,2.0,0,72,0,0,252,0,0.0,None,None,0,6,2009,WD,Normal,41,41,41.0,3038,2142,2.5,324,1,1,0,1,1,0,0,0,0
120,RM,32.0,4500,Pave,None,3.0,Lvl,AllPub,FR2,2.0,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3.0,4.0,PConc,5.0,4.0,1.0,GLQ,1201,Unf,0,36,1237,GasA,5.0,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,3.0,5,7.0,0,0.0,Attchd,1998.0,3.0,2,405,3.0,3.0,2.0,0,199,0,0,0,0,0.0,None,None,0,3,2006,WD,Normal,8,8,8.0,2574,1337,3.0,199,1,1,0,0,1,0,0,0,0
20,RL,78.0,10206,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3.0,3.0,PConc,4.0,3.0,1.0,GLQ,33,Unf,0,1530,1563,GasA,5.0,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,4.0,6,7.0,1,4.0,Attchd,2007.0,2.0,3,758,3.0,3.0,2.0,144,99,0,0,0,0,0.0,None,None,0,10,2008,WD,Normal,1,1,1.0,3126,1563,2.0,243,1,1,0,1,1,0,0,0,0
20,RL,80.0,8892,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3.0,3.0,CBlock,3.0,3.0,1.0,Unf,0,Unf,0,1065,1065,GasA,4.0,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,3.0,6,7.0,0,0.0,Detchd,1974.0,1.0,2,461,3.0,3.0,2.0,74,0,0,0,0,0,0.0,None,None,0,7,2007,COD,Normal,47,47,33.0,2130,1065,1.5,74,1,1,0,0,1,0,0,0,0
80,RL,,8530,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,384,384,GasA,4.0,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,3.0,7,7.0,1,3.0,BuiltIn,1995.0,3.0,2,400,3.0,3.0,2.0,120,72,0,0,0,0,0.0,None,Shed,700,5,2009,WD,Normal,14,13,14.0,1858,1474,2.5,192,1,1,0,1,1,0,0,0,0
60,RL,121.0,16059,Pave,None,3.0,Lvl,AllPub,Corner,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4.0,3.0,CBlock,4.0,3.0,1.0,Unf,0,Unf,0,1288,1288,GasA,5.0,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,4.0,9,7.0,1,3.0,Attchd,1991.0,1.0,2,462,3.0,3.0,2.0,127,82,0,0,0,0,0.0,None,None,0,4,2006,WD,Normal,15,14,15.0,3705,2417,2.5,209,1,1,0,1,1,0,0,0,0
