ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_first,exterior_second,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remodel,mortgage_rate,days_on_market,distance_to_center,sale_year,sale_month,sale_quarter,sale_ym_index,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_fence,has_porch,is_new_house,qual_gr_liv_area,qual_total_sf,age_qual_interaction,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
20,RL,112.0,10859,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1097,1097,GasA,5.0,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,3.0,6,7.0,0,0.0,Attchd,1995.0,1.0,2,672,3.0,3.0,2.0,392,64,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2009,WD,Normal,15,14,5.42,30,2.66,2009,6,2,42,14.0,2194,1097,1.5,456,1,1,0,0,0,1,0,5485,10970,75,0,0,0
20,RL,74.0,8532,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,1213,1.0,0,84,1297,GasA,4.0,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,3.0,5,7.0,1,3.0,Attchd,1954.0,3.0,2,498,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2009,WD,Normal,55,19,4.952,38,1.73,2009,10,4,46,55.0,2594,1297,1.5,0,1,1,0,1,0,0,0,6485,12970,275,0,0,0
20,RL,68.0,7922,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,6.0,731,1.0,0,326,1057,GasA,3.0,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,4.0,5,7.0,0,0.0,Detchd,1953.0,1.0,1,246,3.0,3.0,2.0,0,52,0,0,0,0,0.0,NoFeature,NoFeature,0,1,2010,WD,Abnorml,57,3,5.03,28,2.32,2010,1,1,49,57.0,2114,1057,2.0,52,1,1,0,0,0,1,0,5285,10570,285,0,0,0
90,RL,65.0,6040,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,NoFeature,0.0,3.0,3.0,PConc,0.0,0.0,0.0,0.0,0,0.0,0,0,0,GasA,3.0,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,2.0,6,7.0,0,0.0,NoFeature,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2008,WD,AdjLand,53,53,6.32,44,2.78,2008,6,2,30,2008.0,1152,1152,2.0,0,0,0,0,0,0,0,0,4608,4608,212,0,0,0
20,RL,84.0,8658,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,643,1.0,0,445,1088,GasA,5.0,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,3.0,6,7.0,1,3.0,Attchd,1965.0,2.0,2,440,3.0,3.0,2.0,0,138,0,0,0,0,0.0,GdWo,NoFeature,0,12,2006,WD,Abnorml,41,41,6.135,32,1.48,2006,12,4,12,41.0,2412,1324,2.0,138,1,1,0,1,1,1,0,7944,14472,246,0,0,0
20,RL,115.0,16905,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,4.0,CBlock,3.0,3.0,4.0,4.0,967,1.0,0,383,1350,GasA,4.0,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,3.0,5,7.0,2,4.0,Attchd,1959.0,2.0,1,308,3.0,3.0,1.0,0,104,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,48,48,6.695,28,3.58,2007,7,3,19,48.0,2678,1328,2.0,104,1,1,0,1,0,1,0,6640,13390,240,0,0,0
85,RL,67.0,9180,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,5.0,747,2.0,93,0,840,GasA,4.0,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,4.0,5,7.0,0,0.0,Attchd,1983.0,2.0,2,504,3.0,4.0,2.0,240,0,0,0,0,0,0.0,MnPrv,NoFeature,0,12,2007,WD,Normal,24,24,6.095,40,2.92,2007,12,4,24,24.0,1724,884,2.0,240,1,1,0,0,1,1,0,4420,8620,120,0,0,0
20,RL,70.0,9200,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,2.0,280,4.0,491,167,938,GasA,3.0,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,3.0,5,7.0,0,0.0,Detchd,1977.0,1.0,1,308,3.0,3.0,2.0,145,0,0,0,0,0,0.0,MnPrv,NoFeature,0,7,2008,WD,Normal,33,28,6.425999999999999,45,1.98,2008,7,3,31,31.0,1876,938,2.0,145,1,1,0,0,1,1,0,4690,9380,165,0,0,0
20,RL,70.0,7945,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,179,4.0,506,465,1150,GasA,5.0,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1959.0,2.0,1,300,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2006,WD,Normal,47,47,6.5975,27,2.17,2006,5,2,5,47.0,2300,1150,2.0,0,1,1,0,0,0,0,0,5750,11500,235,0,0,0
120,RL,61.0,7658,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5.0,3.0,PConc,5.0,3.0,1.0,6.0,456,1.0,0,1296,1752,GasA,5.0,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5.0,6,7.0,1,4.0,Attchd,2005.0,2.0,2,576,3.0,3.0,2.0,196,82,0,0,0,0,0.0,NoFeature,NoFeature,0,2,2010,WD,Normal,5,5,4.99,58,4.69,2010,2,1,50,5.0,3504,1752,3.0,278,1,1,0,1,0,1,0,15768,31536,45,0,0,0
50,RL,48.0,12822,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,5.0,3.0,1.0,6.0,1351,1.0,0,83,1434,GasA,5.0,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4.0,6,7.0,1,5.0,Attchd,2003.0,2.0,2,670,3.0,3.0,2.0,168,43,0,0,198,0,0.0,NoFeature,NoFeature,0,8,2009,WD,Abnorml,6,6,5.1925,59,2.72,2009,8,3,44,6.0,3583,2149,2.5,409,1,1,0,1,0,1,0,15043,25081,42,0,0,0
20,FV,84.0,11096,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,24,1.0,0,1632,1656,GasA,5.0,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2006.0,2.0,3,826,3.0,3.0,2.0,0,146,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,1,1,6.695,47,3.67,2007,7,3,19,1.0,3312,1656,2.0,146,1,1,0,0,0,1,0,13248,26496,8,0,0,0
190,RM,33.0,4456,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,736,736,GasA,4.0,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3.0,8,7.0,0,0.0,NoFeature,0.0,0.0,0,0,0.0,0.0,0.0,0,0,102,0,0,0,0.0,NoFeature,NoFeature,0,6,2009,New,Partial,89,1,5.42,34,0.3,2009,6,2,42,2009.0,2188,1452,2.0,102,1,0,0,0,0,1,1,5808,8752,356,0,0,0
20,RL,66.0,7742,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,763,1.0,0,192,955,GasA,5.0,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1966.0,1.0,1,386,3.0,3.0,2.0,0,0,0,0,0,0,0.0,MnPrv,NoFeature,0,1,2007,WD,Normal,41,41,6.2175,41,2.64,2007,1,1,13,41.0,1910,955,2.0,0,1,1,0,0,1,0,0,4775,9550,205,0,0,0
60,RL,64.0,13869,Pave,NoFeature,1.0,Lvl,AllPub,Corner,2.0,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,3.0,6.0,182,1.0,0,612,794,GasA,4.0,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,1997.0,3.0,2,388,3.0,3.0,2.0,0,75,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,10,10,6.695,33,3.88,2007,7,3,19,10.0,2264,1470,2.5,75,1,1,0,0,0,1,0,8820,13584,60,0,0,0
50,RM,52.0,6240,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,1.0,1.0,0,1.0,0,816,816,GasA,3.0,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3.0,6,7.0,1,4.0,Detchd,1985.0,1.0,2,528,3.0,3.0,2.0,112,0,0,0,0,0,0.0,MnPrv,Shed,400,9,2006,WD,Normal,72,56,6.4025,41,1.53,2006,9,3,9,21.0,1632,816,1.0,112,1,1,0,1,1,1,0,7056,9792,432,0,0,0
90,RM,110.0,8472,Grvl,NoFeature,1.0,Bnk,AllPub,Corner,1.0,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,2.0,3.0,CBlock,4.0,3.0,4.0,2.0,104,6.0,712,0,816,GasA,3.0,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3.0,5,7.0,0,0.0,CarPort,1963.0,1.0,2,516,3.0,3.0,2.0,106,0,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2010,WD,Normal,47,47,4.8875,54,1.41,2010,5,2,53,47.0,1632,816,2.0,106,1,1,0,0,0,1,0,4080,8160,235,0,0,0
20,RL,68.0,50271,Pave,NoFeature,2.0,Low,AllPub,Inside,2.0,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,NoFeature,0.0,4.0,3.0,CBlock,5.0,3.0,4.0,6.0,1810,1.0,0,32,1842,GasA,4.0,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4.0,5,7.0,1,4.0,Attchd,1981.0,3.0,3,894,3.0,3.0,2.0,857,72,0,0,0,0,0.0,NoFeature,NoFeature,0,11,2006,WD,Normal,25,19,6.24,52,4.03,2006,11,4,11,25.0,3684,1842,2.5,929,1,1,0,1,0,1,0,16578,33156,225,0,0,0
80,RL,60.0,7134,Pave,NoFeature,3.0,Bnk,AllPub,Inside,1.0,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,384,1.0,0,0,384,GasA,3.0,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3.0,6,6.0,1,3.0,Detchd,1962.0,1.0,2,572,3.0,3.0,2.0,0,50,0,0,0,0,0.0,MnPrv,NoFeature,0,2,2007,WD,Normal,52,52,6.285,22,2.33,2007,2,1,14,45.0,1744,1360,1.0,50,1,1,0,1,1,1,0,6800,8720,260,0,0,0
20,RL,100.0,10175,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,490,1.0,0,935,1425,GasA,4.0,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3.0,7,7.0,1,4.0,Attchd,1964.0,2.0,2,576,3.0,3.0,2.0,0,0,0,407,0,0,0.0,NoFeature,NoFeature,0,7,2008,WD,Normal,44,44,6.425999999999999,33,2.02,2008,7,3,31,44.0,2850,1425,2.0,407,1,1,0,1,0,1,0,8550,17100,264,0,0,0
160,FV,24.0,2645,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,649,1.0,0,321,970,GasA,5.0,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,1999.0,3.0,2,480,3.0,3.0,2.0,115,0,0,0,0,0,0.0,NoFeature,NoFeature,0,8,2009,WD,Abnorml,10,9,5.1925,51,4.08,2009,8,3,44,10.0,2709,1739,3.5,115,1,1,0,0,0,1,0,13912,21672,80,0,0,0
60,RL,89.0,11645,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,860,860,GasA,5.0,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,2004.0,2.0,2,565,3.0,3.0,2.0,0,70,0,0,0,0,0.0,NoFeature,NoFeature,0,8,2006,WD,Normal,2,2,6.523999999999999,33,2.13,2006,8,3,8,2.0,2580,1720,2.5,70,1,1,0,0,0,1,0,12040,18060,14,0,0,0
60,RL,66.0,13682,Pave,NoFeature,1.0,HLS,AllPub,CulDSac,2.0,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5.0,3.0,PConc,5.0,3.0,4.0,1.0,0,1.0,0,1410,1410,GasA,5.0,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4.0,10,7.0,1,4.0,BuiltIn,2006.0,3.0,3,641,3.0,3.0,2.0,192,0,37,0,0,0,0.0,NoFeature,NoFeature,0,10,2006,New,Partial,0,0,6.3575,160,4.82,2006,10,4,10,0.0,4355,2945,3.5,229,1,1,0,1,0,1,1,29450,43550,0,0,0,0
20,RL,60.0,7200,Pave,NoFeature,3.0,Bnk,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,5.0,632,1.0,0,148,780,GasA,5.0,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1973.0,1.0,1,352,3.0,3.0,2.0,196,0,0,0,0,0,0.0,MnPrv,NoFeature,0,1,2008,WD,Normal,36,36,5.758,43,2.15,2008,1,1,25,35.0,1560,780,1.0,196,1,1,0,0,1,1,0,3900,7800,180,0,0,0
20,RL,63.0,13072,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,1.0,5.0,941,1.0,0,217,1158,GasA,5.0,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4.0,5,7.0,0,0.0,Detchd,2006.0,1.0,2,576,3.0,3.0,2.0,0,50,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2006,New,Partial,2,2,6.5975,35,2.84,2006,5,2,5,0.0,2316,1158,2.5,50,1,1,0,0,0,1,1,6948,13896,12,0,0,0
75,RM,60.0,7200,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,3.0,BrkTil,3.0,2.0,1.0,1.0,0,1.0,0,530,530,GasA,3.0,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,2.0,6,7.0,0,0.0,Detchd,1935.0,1.0,1,288,3.0,3.0,0.0,0,0,144,0,0,0,0.0,NoFeature,NoFeature,0,3,2007,WD,Normal,87,11,6.156000000000001,33,1.37,2007,3,1,15,72.0,1641,1111,1.0,144,1,1,0,0,0,1,0,5555,8205,435,0,0,0
120,RL,44.0,6442,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4.0,3.0,PConc,4.0,4.0,2.0,6.0,24,1.0,0,1346,1370,GasA,5.0,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4.0,6,7.0,1,4.0,Attchd,2006.0,2.0,2,484,3.0,3.0,2.0,120,49,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2007,WD,Normal,1,1,6.375,36,4.47,2007,10,4,22,1.0,2740,1370,2.0,169,1,1,0,1,0,1,0,10960,21920,8,0,0,0
70,RM,50.0,10300,Pave,NoFeature,2.0,Bnk,AllPub,Inside,2.0,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,NoFeature,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,576,576,GasA,4.0,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,3.0,9,7.0,0,0.0,Detchd,1990.0,1.0,2,480,3.0,3.0,2.0,12,11,64,0,0,0,0.0,GdPrv,NoFeature,0,4,2010,WD,Normal,89,60,5.098000000000001,41,0.89,2010,4,2,52,20.0,2286,1710,2.0,87,1,1,0,0,1,1,0,11970,16002,623,0,0,0
60,RL,70.0,9375,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3.0,3.0,PConc,4.0,3.0,1.0,6.0,739,1.0,0,318,1057,GasA,5.0,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,4.0,8,7.0,0,0.0,Attchd,1998.0,2.0,2,645,3.0,3.0,2.0,576,36,0,0,0,0,0.0,GdPrv,NoFeature,0,2,2009,WD,Normal,12,11,5.13,39,2.52,2009,2,1,38,11.0,3091,2034,3.5,612,1,1,0,0,1,1,0,14238,21637,84,0,0,0
60,RL,76.0,9591,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4.0,3.0,PConc,5.0,3.0,3.0,1.0,0,1.0,0,1143,1143,GasA,5.0,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4.0,9,7.0,1,4.0,BuiltIn,2004.0,2.0,3,852,3.0,3.0,2.0,192,151,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2007,WD,Normal,3,2,6.375,79,5.24,2007,10,4,22,3.0,3616,2473,2.5,343,1,1,0,1,0,1,0,19784,28928,24,0,0,0
20,RL,73.0,19900,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3.0,3.0,CBlock,4.0,3.0,4.0,6.0,912,1.0,0,1035,1947,GasA,3.0,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,3.0,7,6.0,1,4.0,Attchd,1970.0,2.0,2,576,3.0,3.0,2.0,301,0,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2010,WD,Normal,40,21,4.564,54,2.01,2010,7,3,55,40.0,4154,2207,3.0,301,1,1,0,1,0,1,0,15449,29078,280,0,0,0
20,RL,72.0,10665,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,1013,1.0,0,440,1453,GasA,5.0,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2003.0,2.0,2,558,3.0,3.0,2.0,144,29,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,WD,Normal,4,4,6.657500000000001,40,1.86,2007,6,2,18,4.0,2932,1479,3.0,173,1,1,0,0,0,1,0,10353,20524,28,0,0,0
30,RM,47.0,4608,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,747,747,GasA,3.0,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Attchd,1945.0,1.0,1,220,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2010,WD,Normal,65,60,4.7375,49,0.88,2010,6,2,54,65.0,1494,747,1.0,0,1,1,0,0,0,0,0,2988,5976,260,0,0,0
50,RL,81.0,15593,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,NoFeature,0.0,4.0,3.0,CBlock,3.0,3.0,1.0,4.0,603,1.0,0,701,1304,GasW,3.0,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,3.0,7,7.0,1,3.0,Attchd,1953.0,3.0,2,667,3.0,3.0,2.0,0,21,114,0,0,0,0.0,NoFeature,NoFeature,0,7,2006,WD,Normal,53,53,6.7625,50,2.42,2006,7,3,7,53.0,3591,2287,2.0,135,1,1,0,1,0,1,0,16009,25137,371,0,0,0
20,RL,95.0,13651,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3.0,4.0,CBlock,4.0,3.0,4.0,5.0,1880,1.0,0,343,2223,GasA,5.0,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,3.0,8,7.0,2,4.0,Attchd,1973.0,3.0,2,516,3.0,3.0,2.0,300,0,0,0,0,0,0.0,NoFeature,NoFeature,0,2,2007,WD,Normal,34,34,6.285,58,2.05,2007,2,1,14,34.0,4446,2223,3.0,300,1,1,0,1,0,1,0,15561,31122,238,0,0,0
20,RL,69.0,7599,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,565,1.0,0,280,845,GasA,3.0,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1987.0,1.0,2,360,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,WD,Normal,25,1,6.657500000000001,62,2.46,2007,6,2,18,20.0,1690,845,2.0,0,1,1,0,0,0,0,0,3380,6760,100,0,0,0
60,RL,74.0,10141,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,832,832,GasA,4.0,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,1998.0,3.0,2,427,3.0,3.0,2.0,0,94,0,0,291,0,0.0,NoFeature,NoFeature,0,12,2009,WD,Normal,11,11,4.93,40,3.34,2009,12,4,48,11.0,2550,1718,2.5,385,1,1,0,1,0,1,0,12026,17850,77,0,0,0
20,RL,85.0,10200,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,320,4.0,362,404,1086,GasA,4.0,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1989.0,1.0,2,490,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,NoFeature,0,5,2010,WD,Normal,56,7,4.8875,35,2.17,2010,5,2,53,21.0,2172,1086,2.0,0,1,1,0,0,1,0,0,5430,10860,280,0,0,0
